seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue,p_adjusted
chr11,119095467,119334406,238940,*,0.0500898367740678,H2AFX,chr11-119333948-119334863,2.33258756018501,0.00983490123218649,0.0179840325148287
chr11,121418871,121452203,33333,*,0.145333030343573,SORL1,chr11-121418430-121419311,3.78268825473312,7.75718370451737e-05,0.000466980522137113
chr11,121452203,121575369,123167,*,0.191008002110814,SORL1,chr11-121574924-121575814,5.20680071752528,9.60621146998437e-08,2.06790855840467e-06
chr11,121452203,121576783,124581,*,0.147181308458763,SORL1,chr11-121576370-121577196,2.88611143162183,0.00195017018051983,0.0057143158198974
chr11,121452203,121904469,452267,*,0.0837041791423465,SORL1,chr11-121904027-121904911,1.69092943444987,0.0454251404009314,0.0473088611259809
chr11,122556721,122838462,281742,*,-0.0571376460187483,MIR100HG,chr11-122838036-122838888,-3.02147485417565,0.00125773266283096,0.00405671364559927
chr11,122746291,122838500,92210,*,0.0506554222855036,CRTAM,chr11-122745838-122746744,2.74573586997146,0.0030187674921156,0.00787595345920012
chr11,122838462,122838500,39,*,0.0538810696019383,CRTAM,chr11-122838036-122838888,4.66469261973795,1.54539348376778e-06,2.00319553191619e-05
chr11,123069366,123358428,289063,*,0.0571668850699964,GRAMD1B,chr11-123068946-123069786,2.39586485664166,0.00829060129576841,0.0160486870526677
chr11,123301868,123358428,56561,*,0.0772359525578327,GRAMD1B,chr11-123301455-123302280,2.22973646155025,0.0128824718839123,0.0217428349402258
chr11,123358428,123430928,72501,*,0.0933700831914974,GRAMD1B,chr11-123430564-123431291,3.13315612312867,0.000864687143607265,0.00307486829386005
chr11,123358428,123457558,99131,*,0.121422546977075,GRAMD1B,chr11-123457074-123458041,4.32251294791914,7.71310135701366e-06,7.55946641128453e-05
chr11,123358428,123536819,178392,*,0.0681557443610669,GRAMD1B,chr11-123536345-123537292,2.53325844175406,0.00565037996192335,0.0123229905818157
chr12,1529891,1530245,355,*,0.0964456728987521,WNT5B,chr12-1529781-1530709,5.02011827698647,2.58198365808745e-07,4.47853424435168e-06
chr12,1529891,1554567,24677,*,0.0955809268249986,WNT5B,chr12-1554099-1555035,4.13049492013893,1.80991547116629e-05,0.000152310862163418
chr12,2691830,2877155,185326,*,0.0886347263865657,FOXM1,chr12-2691400-2692259,3.78497957894563,7.686060034069e-05,0.000463857089915904
chr12,2795977,2877155,81179,*,0.064363407099729,FOXM1,chr12-2795575-2796378,1.96600891294327,0.0246487905282287,0.0329121503347228
chr12,2877155,3123384,246230,*,0.0512770018008547,FOXM1,chr12-3122937-3123831,1.8415721896807,0.0327688760423996,0.0393786595342557
chr12,6199715,6336407,136693,*,0.200219575142674,CD9,chr12-6335993-6336820,2.23503158189319,0.0127076377189561,0.021545790816036
chr12,6551517,6786858,235342,*,0.0859291194011754,CD4,chr12-6551085-6551948,1.95726165732018,0.0251583565050964,0.0333554014483296
chr12,6635802,6988259,352458,*,-0.0527010536787676,C1S,chr12-6635322-6636282,-1.97040357765458,0.0243960679430337,0.0326771776725858
chr12,6635802,7092607,456806,*,-0.0652762424161802,C1R,chr12-6635322-6636282,-2.10259043074606,0.0177507935709237,0.0266547349758317
chr12,6643805,6786858,143054,*,0.0763938903661757,CD4,chr12-6643570-6644039,1.69102240301575,0.0454162619852812,0.0473088611259809
chr12,6644324,6786858,142535,*,0.0968410382687873,CD4,chr12-6644129-6644519,2.13970317988155,0.0161893809569313,0.0251255857657943
chr12,6764423,6852066,87644,*,0.052457931973375,CDCA3,chr12-6763976-6764870,1.75488394175386,0.0396395807269519,0.0439225114650461
chr12,6786858,6789408,2551,*,0.107829060828564,CD4,chr12-6788929-6789886,2.34998058483207,0.0093871951619829,0.017369552981996
chr12,6786858,6953867,167010,*,0.0556622969355372,CD4,chr12-6953415-6954319,2.1537948894387,0.0156281303372448,0.0245189095940735
chr12,6786858,6959295,172438,*,0.054165923897302,CD4,chr12-6958848-6959741,1.86462890567574,0.031116719133285,0.0382767397093623
chr12,6988259,7092600,104342,*,0.144475142005009,C1S,chr12-7092176-7093023,2.18874919574535,0.0143075370771399,0.0232214553301813
chr12,7479897,7555998,76102,*,0.0930291584722513,CD163L1,chr12-7555546-7556450,4.44210257427326,4.45420359860556e-06,4.74131782615364e-05
chr12,7479897,7571471,91575,*,0.2170658115864,CD163L1,chr12-7571015-7571926,10.2672746045997,4.94804341511465e-25,2.1690423043348e-22
chr12,7479897,7638858,158962,*,0.0962479892404276,CD163L1,chr12-7638420-7639296,1.66331570377612,0.0481246284356112,0.0488477758817572
chr12,7503893,7555998,52106,*,0.174140656572642,CD163,chr12-7555546-7556450,6.07644477827045,6.14381458157707e-10,2.76873587966025e-08
chr12,7503893,7571471,67579,*,0.209536129718907,CD163,chr12-7571015-7571926,6.65576269215935,1.40917340332461e-11,9.70719164404465e-10
chr12,7571471,8066471,495001,*,0.113779057785718,C3AR1,chr12-7571015-7571926,7.85056759259637,2.07079293202086e-15,2.77371208839016e-13
chr12,7638858,8066471,427614,*,0.109432189266572,C3AR1,chr12-7638420-7639296,2.10231232911689,0.0177629626373716,0.0266547349758317
chr12,7751605,7936300,184696,*,0.0553006339854782,CLEC4C,chr12-7935854-7936746,7.64070673127186,1.08016311489595e-14,1.30213663500707e-12
chr12,7933449,7936275,2827,*,0.0511003082226315,SLC2A3,chr12-7933007-7933890,3.59761739781977,0.000160572778110473,0.000819345964072698
chr12,7990301,8066471,76171,*,0.0767573593250185,C3AR1,chr12-7989858-7990743,1.66992809416785,0.0474667955483457,0.0484353185135014
chr12,8066471,8066503,33,*,0.0706236907439378,C3AR1,chr12-8066072-8066934,3.02623300991562,0.00123810699543763,0.00400412604426575
chr12,8066471,8390551,324081,*,0.0519971534559091,C3AR1,chr12-8390083-8391019,1.69298316157772,0.045229336183476,0.047197426477906
chr12,8066471,8396817,330347,*,0.0583088454946731,C3AR1,chr12-8396375-8397259,1.76031735711181,0.0391770064190623,0.0435882614104104
chr12,8066471,8453328,386858,*,0.106727639214219,C3AR1,chr12-8452865-8453791,4.91312544192827,4.48179430573812e-07,7.2037373807564e-06
chr12,8066471,8466540,400070,*,0.0779616107391758,C3AR1,chr12-8466107-8466973,3.05589300280361,0.00112195657986174,0.00371061359951529
chr12,8396803,8453328,56526,*,0.0998965332393382,LINC00937,chr12-8452865-8453791,5.30376210837692,5.6720063236778e-08,1.35398091548388e-06
chr12,8396803,8466540,69738,*,0.0837780941586553,LINC00937,chr12-8466107-8466973,3.30961738730563,0.000467117910317223,0.00189919271800139
chr12,8453328,8540963,87636,*,0.124586872935266,CLEC4E,chr12-8452865-8453791,5.55895569271094,1.35696787758733e-08,4.25488585115424e-07
chr12,8466540,8540963,74424,*,0.0972339239140581,CLEC4E,chr12-8466107-8466973,3.21941816871733,0.00064225508427543,0.00243416481126055
chr12,9116084,9116229,146,*,0.121236512822885,A2M,chr12-9115569-9116599,1.97734558556673,0.0240012900990266,0.0322739043105148
chr12,9733299,9743043,9745,*,0.0602438793828581,CLECL1,chr12-9742614-9743472,1.71635376744068,0.0430486564668516,0.0459554176407258
chr12,9733299,10167725,434427,*,0.125388673970891,CLECL1,chr12-10167244-10168205,3.97130994327315,3.57392562553821e-05,0.000254180964105387
chr12,9733299,10186526,453228,*,0.0595034087267767,CLECL1,chr12-10186162-10186890,1.69863920426465,0.0446935924498747,0.0468933286539821
chr12,9741905,10226058,484154,*,0.06605030698996,KLRD1,chr12-9741480-9742329,5.21295244130077,9.29292789280442e-08,2.01849091437401e-06
chr12,9869623,10130258,260636,*,0.0549999088266074,CLEC7A,chr12-9869156-9870090,3.29264017758102,0.000496257036827539,0.00199912400299281
chr12,9951316,10102553,151238,*,0.0917132595967693,CLEC12A,chr12-10102148-10102958,1.91524509225667,0.0277306271679289,0.0355441478478876
chr12,9951316,10167725,216410,*,0.146435592230971,CLEC12A,chr12-10167244-10168205,4.05199643077417,2.53912200052603e-05,0.000194652564173871
chr12,9951316,10186526,235211,*,0.119303931798159,CLEC12A,chr12-10186162-10186890,2.87240485759478,0.00203680360050547,0.00585496036922676
chr12,10102553,10130258,27706,*,0.118216436587696,CLEC7A,chr12-10102148-10102958,2.00861089740835,0.0222892073615188,0.0308496743289313
chr12,10130258,10167725,37468,*,0.202163253482804,CLEC7A,chr12-10167244-10168205,4.68852795246752,1.37588666201103e-06,1.80777261150332e-05
chr12,10130258,10186526,56269,*,0.113380837394121,CLEC7A,chr12-10186162-10186890,2.75325013716021,0.00295033964964028,0.00774022730716292
chr12,10167725,10172138,4414,*,0.0621755849937081,OLR1,chr12-10167244-10168205,2.37122611731925,0.00886459049472913,0.0166972872521812
chr12,10172138,10186526,14389,*,0.077420803455836,OLR1,chr12-10186162-10186890,2.49529307240122,0.00629265679749552,0.0133025826731799
chr12,10172138,10212568,40431,*,0.0778277379305875,OLR1,chr12-10212178-10212957,1.9321680335953,0.0266693846598346,0.034643327468577
chr12,10226058,10293741,67684,*,0.0508203321088473,KLRD1,chr12-10293315-10294167,4.14385975043215,1.70754325269022e-05,0.000144960802191413
chr12,10226058,10554435,328378,*,0.0942368057553496,KLRD1,chr12-10554013-10554856,5.13253497043154,1.42932796130875e-07,2.80526742054574e-06
chr12,10226058,10674320,448263,*,0.0561852057981276,KLRD1,chr12-10673825-10674814,3.7171237702846,0.000100751870121057,0.000576305477726852
chr12,10420595,10497942,77348,*,0.0535232628065898,KLRC3,chr12-10497439-10498444,5.29976736172797,5.79751636211898e-08,1.37712432995752e-06
chr12,10454685,10554435,99751,*,0.0761430944836558,KLRC1,chr12-10554013-10554856,6.66710815489926,1.3044641949496e-11,9.25018580595141e-10
chr12,10722192,11171613,449422,*,0.0619044293885679,PRR4,chr12-10721820-10722563,2.80622741994701,0.00250626507093253,0.00682780235708285
chr12,11836539,12267012,430474,*,-0.0506490460888117,LRP6,chr12-11836086-11836992,-1.66827710475329,0.0476303653725014,0.0485260134853585
chr12,12900054,13196716,296663,*,0.212126935153786,EMP1,chr12-12899634-12900473,1.93631105519182,0.0264148078048493,0.0344435379218451
chr12,13196650,13196716,67,*,0.258569125043285,EMP1,chr12-13196214-13197085,2.28276383094578,0.0112221417792464,0.0197854360729528
chr12,13713913,13981957,268045,*,0.123149793242481,GRIN2B,chr12-13713474-13714352,1.90104188188691,0.028648263520598,0.0363340154382756
chr12,13981957,14260235,278279,*,0.114590838173831,GRIN2B,chr12-14259962-14260507,1.86088269737775,0.0313803718604725,0.0384246198860331
chr12,14273997,14568349,294353,*,0.122579161310309,PLBD1,chr12-14273563-14274430,3.13910077170767,0.000847335792928342,0.00302880147776165
chr12,16145305,16347142,201838,*,0.149323120451417,MGST1,chr12-16144810-16145799,1.96435861272945,0.024744259441482,0.0329650536349298
chr12,16145305,16610594,465290,*,0.112702764727626,LMO3,chr12-16144810-16145799,2.84027939516114,0.0022537018426863,0.00628897585962578
chr12,16347142,16347659,518,*,0.15366466216748,MGST1,chr12-16347231-16348086,2.52596330357487,0.00576907663313379,0.0124896863539788
chr12,16347659,16610594,262936,*,0.1148723339899,LMO3,chr12-16347231-16348086,3.27701329196744,0.000524557152311085,0.00208011068128623
chr12,20309440,20369245,59806,*,0.131469817610188,PDE3A,chr12-20309006-20309874,1.86211345329032,0.0312935500465284,0.0383666646301047
chr12,24901103,24949459,48357,*,0.132874564768522,BCAT1,chr12-24900670-24901535,3.57066374328997,0.00017803888709785,0.00089148859147023
chr12,24909958,24949459,39502,*,0.106348821506418,BCAT1,chr12-24909435-24910480,1.6593872444022,0.0485188924805085,0.049047819610275
chr12,24949459,25052439,102981,*,0.0731988019126883,BCAT1,chr12-25052114-25052763,2.03666146532191,0.0208419893267685,0.0296722977660696
chr12,25694235,25959029,264795,*,0.216057904704415,RASSF8,chr12-25693793-25694677,2.22399724572929,0.0130743147769604,0.0219001354506068
chr12,25959029,26318619,359591,*,0.209099020069105,RASSF8,chr12-26318201-26319037,1.80630686370099,0.0354352101604445,0.0411343957502586
chr12,26334907,26833198,498292,*,0.0832454434303093,ITPR2,chr12-26334466-26335348,2.24262660925249,0.012460451427635,0.0213137171740007
chr12,27022490,27332854,310365,*,0.0924070711303474,ARNTL2,chr12-27022035-27022944,1.84580936912653,0.0324599448671226,0.0392068014359556
chr12,27049175,27332854,283680,*,0.0759123750036624,ARNTL2,chr12-27048669-27049680,1.86399271129271,0.0311613639522315,0.0383218814021067
chr12,27332854,27462399,129546,*,0.0842116398571693,ARNTL2,chr12-27461997-27462801,1.74321589560958,0.0406479549415296,0.0445161114531128
chr12,27523431,27553256,29826,*,0.228908294614163,PPFIBP1,chr12-27552814-27553697,1.69776900023581,0.0447756844556441,0.0469060070486891
chr12,27747856,27780020,32165,*,0.129144237315594,KLHL42,chr12-27747440-27748272,1.87004949852408,0.0307384722420802,0.0379469823736074
chr12,29640284,29784759,144476,*,0.164977326521268,TMTC1,chr12-29639852-29640716,2.29445494391638,0.010882190131958,0.0194060358048453
chr12,29784759,30111098,326340,*,0.238688289638083,TMTC1,chr12-30110662-30111534,2.20061645476628,0.0138815938553617,0.0226631757150897
chr12,31932472,32399529,467058,*,-0.0501659214235144,FGD4,chr12-31931953-31932991,-1.94070176367041,0.0261472311701866,0.0342177861548798
chr12,32399529,32483696,84168,*,0.119081020492526,FGD4,chr12-32483251-32484140,3.60285631508251,0.000157369763085529,0.000810620864312505
chr12,32399529,32485723,86195,*,0.151555952725786,FGD4,chr12-32485300-32486145,4.54262241749385,2.77793565492409e-06,3.25917414307639e-05
chr12,40158855,40196744,37890,*,0.17041335569742,LRRK2,chr12-40158371-40159338,5.3752738829103,3.82331795264169e-08,9.91184901485925e-07
chr12,44848144,44921848,73705,*,0.0558199835638882,NELL2,chr12-44847713-44848575,3.04983490423718,0.00114483596498404,0.00376819045949013
chr12,49215104,49323236,108133,*,0.0575175635167445,TROAP,chr12-49214698-49215510,2.15083704776635,0.0157445318921155,0.0246493937609678
chr12,49265036,49323236,58201,*,0.0846223302636473,TROAP,chr12-49264623-49265448,2.17794911718827,0.0147049125828777,0.0236199495251953
chr12,50057548,50187402,129855,*,0.057468447033318,ASIC1,chr12-50186939-50187864,2.72809562709594,0.0031850569199863,0.00820204580258658
chr12,51389780,51391317,1538,*,0.0606814653212891,SLC4A8,chr12-51389381-51390178,2.54912540714417,0.00539967291936611,0.0119327327301482
chr12,51785995,52022832,236838,*,0.112476922271852,NR4A1,chr12-51785560-51786430,2.18528521090951,0.0144339705326539,0.0233620257148257
chr12,52022832,52051276,28445,*,0.148699055693199,NR4A1,chr12-52050837-52051714,2.23390516626772,0.0127446567849797,0.0215933714044878
chr12,52022832,52061953,39122,*,0.124021635261189,NR4A1,chr12-52061501-52062405,1.66134203957615,0.0483223856737103,0.0489298518522521
chr12,52022832,52147416,124585,*,0.103309733038621,NR4A1,chr12-52146915-52147917,1.84068751919046,0.0328336819795949,0.0393938826836543
chr12,52022832,52192312,169481,*,0.1250727327671,NR4A1,chr12-52191830-52192793,1.78344623938446,0.0372568459652528,0.0423309404440266
chr12,52051276,52069246,17971,*,0.134860055094256,ATG101,chr12-52050837-52051714,1.79302917810876,0.0364841293288615,0.0418644035247665
chr12,52069246,52147416,78171,*,0.111819353302347,ATG101,chr12-52146915-52147917,2.06123235549539,0.0196404390632572,0.0285173734306012
chr12,52069246,52164109,94864,*,0.0988119143739684,ATG101,chr12-52163635-52164582,2.50488749205271,0.00612451749498868,0.013028771791811
chr12,54411680,54419460,7781,*,0.129080641020043,ITGA5,chr12-54411230-54412129,2.61305263095663,0.00448687409214592,0.010477339889747
chr12,55681352,55842966,161615,*,0.106913633633937,MMP19,chr12-55680914-55681790,4.0302991807262,2.78529520242835e-05,0.000209854585407961
chr12,55708016,55720367,12352,*,0.162672812363707,RDH5,chr12-55707572-55708459,2.05424293019534,0.0199760926247871,0.0288916372635644
chr12,55708016,55966769,258754,*,0.130088501531348,CDK2,chr12-55707572-55708459,1.99855892008005,0.0228280494503413,0.0312730914859684
chr12,55716043,55718256,2214,*,0.218057435156388,ITGA7,chr12-55717809-55718702,1.92300760008036,0.0272395476965331,0.0351475345735219
chr12,55716043,56083194,367152,*,0.23244760552907,ITGA7,chr12-56082738-56083650,1.93505559745606,0.0264917367489598,0.034497206212121
chr12,55718256,55720367,2112,*,0.179779215313303,RDH5,chr12-55717809-55718702,2.01445493910973,0.0219808956351619,0.0306723216531856
chr12,55720209,55720367,159,*,0.160677871863165,RDH5,chr12-55719801-55720617,1.74643255141641,0.0403679088807994,0.0443093988781126
chr12,55720367,55727836,7470,*,0.163481841773858,RDH5,chr12-55727449-55728222,1.68495197594999,0.0459989186890972,0.0476184598365879
chr12,55720367,55973852,253486,*,0.176834985439598,RDH5,chr12-55973395-55974308,2.18666705171762,0.0143834192786541,0.0233210651518729
chr12,55720367,56083194,362828,*,0.178986480897315,RDH5,chr12-56082738-56083650,2.00191963941555,0.0226466875274222,0.0311383881543284
chr12,55729241,55842966,113726,*,0.0730709133861667,MMP19,chr12-55728839-55729642,3.38464265454752,0.000356354867932431,0.00153835557132514
chr12,55842966,55847109,4144,*,0.0692901015362649,MMP19,chr12-55846800-55847417,2.19907199160497,0.0139364018573943,0.0227304110182449
chr12,55842966,55848106,5141,*,0.149137702771415,MMP19,chr12-55847676-55848535,5.57320055670834,1.25050682050671e-08,3.96706834768642e-07
chr12,55842966,56321405,478440,*,0.0594219061869411,MMP19,chr12-56320966-56321844,1.76400156218582,0.0388658580906391,0.043382214748394
chr12,55966769,55970834,4066,*,0.146882591736977,CDK2,chr12-55970371-55971296,2.0040775319971,0.022530877894013,0.031052044142073
chr12,55966769,56083194,116426,*,0.186524967084426,CDK2,chr12-56082738-56083650,2.57697340131611,0.00498348099660631,0.0112599653940463
chr12,55966769,56244014,277246,*,0.122038165100095,CDK2,chr12-56243553-56244475,2.05113093795308,0.0201270985885728,0.0290553432482813
chr12,55966769,56267055,300287,*,0.13090520282073,CDK2,chr12-56266593-56267516,1.7166283026414,0.0430235538970184,0.0459554176407258
chr12,55970834,55973317,2484,*,0.209925224781663,PMEL,chr12-55970371-55971296,1.82312565052128,0.0341421812324314,0.0403612645017858
chr12,55973317,56083194,109878,*,0.264345403037811,PMEL,chr12-56082738-56083650,2.39990548173791,0.00819965285677428,0.0159366086559313
chr12,56079857,56083194,3338,*,0.318996827902768,ERBB3,chr12-56082738-56083650,2.5236147746649,0.00580775681108932,0.0125582974632613
chr12,62632809,62935037,302229,*,0.127878802084378,PPM1H,chr12-62632369-62633249,1.82216508176644,0.0342149705387144,0.0403960429943454
chr12,63662013,63668939,6927,*,0.09106389855885,DPY19L2,chr12-63661585-63662441,1.86048264366137,0.0314086359000985,0.0384494649175616
chr12,63844293,64010335,166043,*,0.155339484814157,SRGAP1,chr12-64009879-64010790,1.67322254837353,0.0471417465156295,0.0482627392140903
chr12,64821482,65278643,457162,*,0.149514945258154,MSRB3,chr12-64821042-64821922,2.17725362495247,0.0147308246176651,0.0236379488540369
chr12,65278643,65695598,416956,*,0.121721539619945,MSRB3,chr12-65695172-65696024,2.10122650689451,0.0178105438066267,0.0266798515798552
chr12,65657021,65824131,167111,*,0.150496611235117,HMGA2,chr12-65656519-65657523,1.80656715644067,0.0354148971608134,0.0411343957502586
chr12,65824131,65892088,67958,*,0.206898068714908,HMGA2,chr12-65891659-65892517,2.40693971438135,0.00804341257212351,0.0157471926198861
chr12,65824131,66158628,334498,*,0.137088006091085,HMGA2,chr12-66158143-66159112,2.14308848669945,0.01605299688782,0.0249810283346917
chr12,66188879,66189184,306,*,0.206316004429485,IRAK3,chr12-66188730-66189637,5.55870975865696,1.35888100596797e-08,4.25488585115424e-07
chr12,66188879,66407728,218850,*,0.100571206910948,IRAK3,chr12-66407279-66408176,1.76238917763702,0.0390017829444425,0.0434589946216902
chr12,68787637,68971570,183934,*,0.0768308590986642,CPM,chr12-68787196-68788077,2.93626069770264,0.00166097508001629,0.0050214556964505
chr12,68933256,68971570,38315,*,0.153676323133009,CPM,chr12-68932701-68933811,3.40883139224475,0.000326208948758646,0.00143782408675886
chr12,68933256,69348341,415086,*,0.0762398948245867,LYZ,chr12-68932701-68933811,2.13529557040071,0.0163684372638097,0.0252975109243291
chr12,68951854,68971570,19717,*,0.205653055688293,CPM,chr12-68951410-68952298,3.3867398904615,0.000353642054635916,0.00152801253356128
chr12,68951854,69348341,396488,*,0.132497201600255,LYZ,chr12-68951410-68952298,2.75619894521641,0.00292387085379483,0.00768751649781824
chr12,71839605,72087266,247662,*,0.135241039549566,TRHDE,chr12-71839119-71840091,5.04814102863064,2.23064889947718e-07,4.05893924274678e-06
chr12,76031689,76033932,2244,*,0.255091127209428,PHLDA1,chr12-76031230-76032147,2.16220551626528,0.0153011692739409,0.024246693639956
chr12,78863993,78864659,667,*,0.16622745011627,SYT1,chr12-78864252-78865066,2.30994864880943,0.0104454986276925,0.0188081383057257
chr12,78863993,78952397,88405,*,0.202085385544908,SYT1,chr12-78951935-78952858,2.38965885266408,0.00843201460718774,0.0161993659397098
chr12,79935178,80209453,274276,*,0.0813524799883606,OTOGL,chr12-79934729-79935626,2.04325102317309,0.0205137975972789,0.029352383386967
chr12,81668638,81759553,90916,*,0.117686266417905,PPFIA2,chr12-81668199-81669076,2.06006082545481,0.0196963631606403,0.0285899648285995
chr12,84662001,85036314,374314,*,0.143737047397125,LRRIQ1,chr12-84661566-84662435,1.82857854628357,0.0337313845120378,0.0400613912639098
chr12,85036314,85036323,10,*,0.114736532265039,LRRIQ1,chr12-85035894-85036752,1.71645139448761,0.0430397284246477,0.0459554176407258
chr12,85036314,85280104,243791,*,0.166739169378646,LRRIQ1,chr12-85279714-85280494,1.79031439585788,0.0367016916353765,0.0419870835268768
chr12,88580851,88998720,417870,*,0.114574821704064,KITLG,chr12-88998252-88999187,1.78072266012926,0.0374788846990374,0.0424631536698211
chr12,88580851,89081156,500306,*,0.100866117229157,KITLG,chr12-89080724-89081588,1.6631754259238,0.0481386625860867,0.0488477758817572
chr12,89081156,89353271,272116,*,0.129466024204425,DUSP6,chr12-89080724-89081588,1.75705341684132,0.0394543523754921,0.0437554938258102
chr12,89212533,89353271,140739,*,0.142912526817167,DUSP6,chr12-89212088-89212978,1.86620433886408,0.0310063911396387,0.0381994936319208
chr12,89352519,89353271,753,*,0.20019478509597,DUSP6,chr12-89352082-89352956,2.24715158239341,0.0123151706442312,0.0211254901623916
chr12,89353271,89377212,23942,*,0.160524179806093,DUSP6,chr12-89376736-89377687,2.64128689996555,0.00412958732321291,0.00989213615128299
chr12,93336398,93571768,235371,*,0.113935350697144,SOCS2-AS1,chr12-93335944-93336852,1.96357812394485,0.024789518192031,0.032987756554015
chr12,93442102,93571768,129667,*,0.109317993307069,SOCS2-AS1,chr12-93441660-93442543,2.01824158258992,0.0217830536961178,0.0305253952114735
chr12,93569814,93591657,21844,*,0.0814489154639648,SOCS2,chr12-93591223-93592091,1.87602730693815,0.0303257651727025,0.0375914754917151
chr12,93569814,93784524,214711,*,0.121427856023182,SOCS2,chr12-93784105-93784943,2.06532000708928,0.0194463658771366,0.0283294188095325
chr12,93569814,93785483,215670,*,0.120163199147568,SOCS2,chr12-93785099-93785866,2.24235870697592,0.0124690991596549,0.0213137171740007
chr12,93569814,93789494,219681,*,0.106685947818686,SOCS2,chr12-93789072-93789916,1.682419897088,0.0462437228920558,0.047728431117213
chr12,93569814,93814298,244485,*,0.111951218341957,SOCS2,chr12-93813877-93814718,1.83365845407381,0.033352354683661,0.0397786431572133
chr12,93569814,93819113,249300,*,0.151288174909418,SOCS2,chr12-93818677-93819548,2.30801005432191,0.0104992886408336,0.0188908842634701
chr12,93571768,93742456,170689,*,0.0631035939481792,SOCS2-AS1,chr12-93741969-93742942,1.73284753978348,0.0415613852936661,0.0450293544968008
chr12,93571768,93965130,393363,*,0.0987151823629416,SOCS2-AS1,chr12-93964671-93965588,1.81023344109178,0.0351297968774978,0.0409743582755411
chr12,96407830,96489571,81742,*,0.0924306510962661,CFAP54,chr12-96407372-96408288,4.27688437137793,9.47635903055728e-06,9.01261086300655e-05
chr12,101616151,101696947,80797,*,0.208163830777241,CHPT1,chr12-101615704-101616597,1.9776271208885,0.0239853936897115,0.03227052688945
chr12,101691790,101696947,5158,*,0.157371349260572,CHPT1,chr12-101691340-101692240,1.75975526179981,0.0392246557704941,0.0436105615686588
chr12,101696947,101877474,180528,*,0.228295251775927,CHPT1,chr12-101877027-101877920,1.87978674488232,0.0300685738387621,0.0374169453033576
chr12,101877351,101877474,124,*,0.171760447926463,DRAM1,chr12-101877027-101877920,1.84851427065918,0.0322639909340407,0.0390571656157797
chr12,103470949,103841197,370249,*,0.113318170118023,NT5DC3,chr12-103470494-103471404,1.87197068969343,0.0306053293219642,0.0378310428071037
chr12,103841197,103841364,168,*,0.225395863860731,NT5DC3,chr12-103840926-103841801,2.25654430602322,0.0120182819102558,0.0207059382498612
chr12,103841197,103859400,18204,*,0.116289024395273,NT5DC3,chr12-103858933-103859867,2.18202126999142,0.0145539814860714,0.0234713373665005
chr12,104215779,104481133,265355,*,0.0564230899288593,TXNRD1,chr12-104480686-104481580,1.72347118667953,0.0424016756739399,0.0455470884606233
chr12,104215779,104669247,453469,*,0.0697700136209009,TXNRD1,chr12-104668814-104669679,1.96321593274336,0.0248105444027775,0.0329940554633738
chr12,104481133,104958744,477612,*,0.0799950768051301,SLC41A2,chr12-104480686-104481580,2.89178370701251,0.0019153078146519,0.00564179247541323
chr12,104750362,104958744,208383,*,0.0993460598706225,SLC41A2,chr12-104749905-104750818,3.70274259781328,0.000106640624533392,0.000602838325322408
chr12,104958744,104974807,16064,*,0.062259111341165,SLC41A2,chr12-104974334-104975280,2.72264080343975,0.00323812146760126,0.00831036081500498
chr12,108333191,108339341,6151,*,0.132445925402977,CMKLR1,chr12-108332762-108333619,2.15838283442174,0.015449039604668,0.0243847034283827
chr12,108334569,108339341,4773,*,0.0926703710000331,CMKLR1,chr12-108334150-108334987,1.84219521236528,0.0327233002525393,0.039368173835148
chr12,108339341,108339417,77,*,0.202953947000537,CMKLR1,chr12-108339024-108339810,5.44449497185415,2.59762857401418e-08,7.36809704935081e-07
chr12,108339341,108541150,201810,*,0.125981076015066,CMKLR1,chr12-108540682-108541618,2.74559747714378,0.00302004105061407,0.00787595345920012
chr12,108339341,108562520,223180,*,0.0822364676912121,CMKLR1,chr12-108562075-108562965,2.44246498637003,0.00729367227670542,0.0147216775714833
chr12,108339341,108598114,258774,*,0.0772392718721109,CMKLR1,chr12-108597663-108598564,2.35843438473927,0.00917610193617432,0.0171301446133305
chr12,108339341,108633896,294556,*,0.129090275965193,CMKLR1,chr12-108633457-108634334,2.57129573244842,0.00506593830259999,0.011360721924474
chr12,108339341,108731759,392419,*,0.0839806485600577,CMKLR1,chr12-108731352-108732166,2.3163117838491,0.0102706257016509,0.0185695377327937
chr12,110566656,111034024,467369,*,0.0750699132095342,CUX2,chr12-110566265-110567047,5.8316077632519,2.74479201592627e-09,1.06736992748359e-07
chr12,110583336,111034024,450689,*,0.094051874643467,CUX2,chr12-110582917-110583755,5.3524544303268,4.33845793807424e-08,1.08958563423927e-06
chr12,110694433,111034024,339592,*,0.0565299301691874,CUX2,chr12-110694000-110694865,3.45398518264147,0.000276183861795635,0.001265930210626
chr12,111034024,111170696,136673,*,0.0810795787241926,CUX2,chr12-111170232-111171160,5.04565231129641,2.25988335172712e-07,4.07575672359849e-06
chr12,111034024,111393886,359863,*,0.0631337492330457,CUX2,chr12-111393435-111394336,4.00107763509015,3.15273321007808e-05,0.000229673360949845
chr12,113142595,113426301,283707,*,0.0679339769469726,SDS,chr12-113142141-113143048,3.32462063508439,0.000442694600581962,0.00181984089003088
chr12,113416346,113426301,9956,*,0.0777884718634077,SDS,chr12-113415882-113416809,2.96481543243833,0.00151432287399558,0.0046748174765728
